Requested_Throughput,Receive_Throughput,Send_Throughput,Packet_Size,Minimum_RTT,Average_RTT,Maximum_RTT,Stdev_RTT,Median_RTT,Bad_Packets,Idle_Cycles,Total_Cycles
10000000,10000184,10000184,1472,71,143,4048,42.46,152,0,0,0
20000000,20000344,20000344,1472,69,141,1770,23.07,152,0,0,0
50000000,50000512,50000512,1472,17,192,619,91.33,159,0,0,0
100000000,100083984,100000414,1472,28,212,47056,1239.16,132,0,0,0
200000000,200003509,199998509,1472,89,244,12493,282.29,234,0,0,0
300000000,300005603,300001103,1472,112,304,660,109.18,286,0,0,0
400000000,400001934,399999933,1472,200,412,960,82.96,414,0,0,0
500000000,500001537,499996537,1472,427,729,901,66.12,730,0,0,0
600000000,600001579,600001579,1472,622,734,896,49.55,732,0,0,0
700000000,700001752,699998252,1472,652,737,963,35.43,736,0,0,0
800000000,788944061,800005056,1472,664,814,45958,1702.43,738,0,0,0
900000000,872027176,899997449,1472,713,1130,49406,2742.11,753,0,0,0
1000000000,957196185,999995729,1472,1305,1333,1399,6.71,1332,0,0,0
